,w,x,y,z,categoria
0,11.375981629240934,-1.1367696038893937,-3.0284328306045927,-3.7996582731596082,rivendale
1,-6.0647797546813464,1.4502250258085647,1.8659872650366636,-2.5182596162454467,rivendale
2,1.52929245391989,-0.19858122081485707,-0.6818990001879112,2.1158940763151106,helm
3,12.31815435993847,-1.2975121837018528,-3.1698739530306237,-0.9701034034806819,helm
4,5.013174294039339,-1.8066035065773431,-1.3036622300717475,8.322519755511795,rivendale
5,6.1241857169619225,-0.033867873007434546,-1.646985890283973,2.444129331972672,moria
6,13.224150815846357,-1.1849369915417212,-3.0924525767341864,-3.266393029885156,helm
7,-0.737267959040782,-0.5121006195994268,0.14379269281534346,-0.22805101437270503,moria
8,17.014319396856862,-3.0337072230528914,-4.5312789035909065,-10.09121914247388,helm
9,-5.166932533369424,0.5792702547746283,0.8025589118621261,-3.7589459561902334,moria
10,4.210463999503768,1.0188717108833896,-0.8690444783729321,-3.5898667729839135,tirith
11,-11.160569930149272,0.6648489750354614,2.5058540822538538,-2.8324125948074728,rivendale
12,-3.8485522925819415,0.15787910492077628,0.5751265069550417,-3.560092034077733,moria
13,-12.695573711339026,0.9828434569802829,3.029043655626152,-1.9461795319627848,tirith
14,0.7708082529575961,-0.04158788933495283,-0.2682491271791025,5.559577512284648,rivendale
15,5.686227031435395,-0.792642711736383,-1.3933416403486296,-4.622278867113335,helm
16,6.504865341950719,-1.8251640684825774,-2.0363505221875267,-4.403072631363352,tirith
17,2.340566275724969,-0.822922804152298,-0.8397762946240582,-2.5963055129601202,helm
18,2.163148832942878,-0.7826256773109911,-0.3343616743459239,-2.637578335012337,tirith
19,-4.74739568923269,-0.4246005927583988,0.8594054377002107,-0.6979565533210295,helm
20,-18.07482429173539,2.012880628230869,4.352384802112338,0.9217935639472661,tirith
21,-13.280111783273556,0.11244900117920476,3.666303717567817,4.861198381798596,moria
22,13.823770517440385,-1.8265102134153186,-3.4844714332317164,5.021696555326478,tirith
23,-3.6493950233587613,-0.27447338016089906,0.7730592166836592,0.7545979052122987,tirith
24,-9.731384503585065,0.6123275442859781,2.1871491460982675,1.5305577928977838,moria
25,-1.5115429659805861,0.15405294259165858,0.17715067280464694,1.776600509413466,moria
26,4.029954926734629,-0.06438120643939543,-0.7529015617808721,-3.9122269324202747,moria
27,-1.6636146828240865,0.32191415032085297,0.42098766884973604,6.642002174847834,helm
28,-29.066204850112996,3.0695034207004355,7.339181504236901,-3.012099621915282,tirith
29,5.847828190703029,-0.8323801960223148,-1.6831728871348024,-5.0270360179076015,rivendale
30,-4.86233867617934,0.4675852782438692,0.9860353756725481,4.185617940619987,moria
31,-10.69329278765775,-0.19865630184835303,2.4199465091678976,-3.9374053031916367,tirith
32,-12.466471805926993,0.699394266468858,2.941035811231555,6.14671660336702,helm
33,-11.18814976185759,1.0439356771577941,2.8673226544121784,-1.1580973483115546,moria
34,-0.3024617686277955,0.23436747766593558,0.425125969384189,6.936610627775258,moria
35,23.564137599797046,-3.090064600354456,-6.01880646202495,-9.361425186092394,moria
36,10.454847062872625,-0.7386719414882555,-2.630552674151126,-3.901538996473638,rivendale
37,8.782708850527984,-0.8275354040818987,-2.09867391601525,-4.4316727859740475,helm
38,-5.5452701344445545,-0.19346617063484972,1.2151245672351738,-4.517039845420323,tirith
39,3.4590357148229565,-0.2048692255073209,-0.7466470658458675,-2.1207732011841336,moria
40,27.154147356317367,-2.773133709510418,-6.945666367222506,-4.757181335274025,helm
41,4.147944871902139,-0.6993341826303632,-0.9232171527032365,-7.947158782564693,tirith
42,16.286836040780955,-1.746386086861865,-4.409660534989785,-3.471013509370214,tirith
43,-4.0161073658783994,-0.027997019309809024,1.0045234152943494,3.8011155836277823,moria
44,20.562622148813652,-2.4210562332554924,-5.186733208564343,1.9609837664073821,moria
45,15.11463477135785,-1.552481558074433,-3.5529894644083146,-2.4601971719175273,rivendale
46,-12.187639848646937,1.6255893245061892,3.066764789324764,-0.35404146671578707,tirith
47,-3.6343301430182717,-0.1297693200711918,0.8238133008356434,0.789982591719048,rivendale
48,8.658620622710298,-1.0176762244484459,-1.965290878493182,-2.2764228999676623,rivendale
49,11.109449274952961,-1.332344705447575,-2.6257065962827557,-0.32820785730049457,helm
50,-8.58717258608743,0.9565816565413354,2.1180270288939025,0.0937403572144786,moria
51,-20.162619450047575,1.9211962387870096,4.565982491253779,0.39480740340811027,tirith
52,5.581195790382981,-0.10883112145677853,-1.0004527436653277,-0.1628478254876493,moria
53,-14.312025225920932,1.2400200094625191,3.7444582570132274,-3.6293274905778823,rivendale
54,22.162185588523712,-3.0471367366576607,-5.222246606221451,0.5578159001281522,tirith
55,-1.931002271460746,0.1923501910519655,0.548900118303666,3.1959288965390096,helm
56,2.3321992829548286,0.04033820044926384,-0.9034682056356532,-5.0979386473547095,helm
57,-7.273191608524719,0.8152025763847143,1.81805984926701,-2.6103861598437943,moria
58,21.253571010795135,-1.2015124753893773,-5.023871315623751,1.4929946634978402,helm
59,-9.45584760528792,0.7011258009667134,2.1354320261724373,-1.5946462153892271,helm
60,13.78711718519307,-1.1512106924913743,-3.4350071885809133,-1.4280349418027436,tirith
61,-7.673632620786582,1.1053051323087764,2.0054608566774754,-2.992938497683557,helm
62,6.112455058957009,-0.20219826900782784,-1.2598540506710032,-2.669208620900414,tirith
63,1.6004422226143924,0.22081010654293692,-0.07898853025694053,4.5778035294143145,tirith
64,14.178562443182747,-1.030705810766161,-3.548807007967374,-2.663491267430601,rivendale
65,0.6095641838446031,0.2888562307187397,0.02778512381640419,0.6962664351877244,moria
66,-1.482047470866184,1.392062975745326,0.1831188910320214,-3.2241840774332777,rivendale
67,-10.053629046404293,0.8920497776987636,2.532165183752184,-4.455144093775889,rivendale
68,-0.18922542562126163,0.032977589677267605,0.04410129915152921,-2.68610192242175,moria
69,11.772593996358744,-1.0799483056010675,-2.4394935448087707,-2.1481136312088087,moria
70,-16.509356574265496,1.9167407696473537,4.166969617066677,2.8802258913191334,tirith
71,-13.520026746156665,1.4895062023358325,3.098579027573988,2.1134061480892137,rivendale
72,-5.203352753304658,0.7955985869015232,1.4207310482096636,-0.2686160043209904,rivendale
73,8.848755690728177,-1.1934080243747451,-2.579721892006249,2.38008700569789,rivendale
74,15.436849328908794,-1.3751295070058505,-3.5116223468667807,-0.2021829282249431,rivendale
75,-1.7104442652239202,0.3375308552015016,0.45711639687747807,1.5798383836552405,helm
76,-1.5081753906947115,-0.23411873789392412,0.17765417376741022,-1.1348958318840758,tirith
77,-16.508650945997946,1.2510809672873047,3.6575745599000204,-1.5430751868104653,rivendale
78,-7.520237217232399,0.8609672268190922,1.5526281047484258,-0.8460248929088285,moria
79,-12.274628062392626,1.7646362807235154,3.6065042281772812,3.0856230972437637,rivendale
80,12.235570068518197,-1.2010829231092404,-2.7496095089520476,-0.5045867705704453,helm
81,-5.459724661266255,0.7526927662087991,1.3613298495749449,-2.2598101339402805,tirith
82,-2.3192254465264837,0.14173832668471775,0.3936601995226127,-1.168139203803516,helm
83,5.703072358673882,-0.7410953230997038,-1.5601675576252303,-2.9207443310990184,helm
84,-14.509766068170597,1.5507852365420798,3.836261383529484,-5.693584371282531,rivendale
85,-7.10081530650674,0.29710878327683543,1.0417835027337128,0.6738446210272682,tirith
